logFC	AveExpr	t	P.Value	adj.P.Val	B	gene
-1.41013729589717	5.97157057833955	-29.1574177073654	5.18151468093564e-15	7.8499947416175e-13	24.8123645156704	ENSG00000109084
-1.59636358892929	5.87130653291025	-29.074706290285	5.41181757550541e-15	7.99893036769824e-13	24.7671744520166	ENSG00000109674
-0.908651807274216	9.97039699908533	-29.2934574305242	4.82509162629216e-15	7.44464456900181e-13	24.7428542140554	ENSG00000109971
-1.0264366033408	7.68118280951916	-29.1223343049652	5.27790279051833e-15	7.92993989517547e-13	24.7310625364383	ENSG00000102054
-1.34434792103342	6.24206210748647	-28.9872319785686	5.66726704766799e-15	8.15795060278138e-13	24.7205166216544	ENSG00000152102
-1.17401185068897	6.69266881653366	-28.9618482576441	5.74377160151825e-15	8.15795060278138e-13	24.6917167092634	ENSG00000076554
-0.950268287487971	9.29553578580525	-29.1020604860044	5.33447057706088e-15	7.949235663194e-13	24.6579343679358	ENSG00000170144
-1.5520918543467	5.79795825605189	-28.8609249962824	6.0589816596223e-15	8.4012143803011e-13	24.6536656728486	ENSG00000166595
-1.33829713529676	6.35702691231753	-28.8616092419981	6.05678370467214e-15	8.4012143803011e-13	24.6509299564205	ENSG00000228716
-1.25820457190946	6.80989608577807	-28.8895881044983	5.96763115257651e-15	8.4012143803011e-13	24.6487109192119	ENSG00000146918
-1.05750258581895	8.58716818771575	-28.9841560376241	5.6764797345965e-15	8.15795060278138e-13	24.6188984605992	ENSG00000131747
1.05399565611146	9.22273458626918	28.9753474444262	5.70295035772503e-15	8.15795060278138e-13	24.5923087500521	ENSG00000008517
1.48130925165413	5.69133244884026	28.7259987468111	6.50941761414162e-15	8.76601572037738e-13	24.5789882924685	ENSG00000138760
-1.36800245392738	6.04793090112387	-28.6912442874573	6.63111746571951e-15	8.86424378873387e-13	24.5660012952816	ENSG00000165480
-1.01671581048313	9.30644454710906	-28.8482372505286	6.09989162926153e-15	8.4012143803011e-13	24.5192896293936	ENSG00000181163
-1.02994067884968	8.04975967513371	-28.7381886202368	6.46729661066768e-15	8.76601572037738e-13	24.5060585902298	ENSG00000124795
1.14984682532626	7.06865196738592	28.6306160544677	6.8492469615782e-15	9.08900071251764e-13	24.496625641197	ENSG00000164096
-1.07016254121824	7.22223045805924	-28.6081287649672	6.93208057664965e-15	9.13226267271672e-13	24.474704205549	ENSG00000259781
-1.59722202313385	5.6933297176488	-28.421386862447	7.66253086301362e-15	1.0021928855366e-12	24.4178540880254	ENSG00000112029
2.07138094353753	4.77060506531034	28.7660994156996	6.37194075173557e-15	8.70991600500396e-13	24.4103410025909	ENSG00000075618
-1.2830800548162	6.12101383119611	-28.3068660634358	8.15062293781608e-15	1.03621206300347e-12	24.3578414400866	ENSG00000013573
-1.25328749595979	7.4592665539973	-28.3534727707284	7.94810886891833e-15	1.02197844219885e-12	24.3244282553367	ENSG00000168488
0.960558110567849	8.63902545461466	28.3865334280799	7.80770135364878e-15	1.01388579006668e-12	24.2881712392293	ENSG00000105701
-0.996187162108849	8.00822703912441	-28.287731115897	8.23534951488943e-15	1.03971287625479e-12	24.2590807432564	ENSG00000104738
-2.05502195689374	4.84843501006153	-28.3454812383869	7.98244987856088e-15	1.02197844219885e-12	24.2357897475554	ENSG00000158485
-1.63769052541544	5.52277382815009	-27.9980659045404	9.63896596163082e-15	1.19208436178536e-12	24.183371237236	ENSG00000160563
-0.925183437537315	8.84655294759879	-28.195212919934	8.65842130384625e-15	1.08558689175121e-12	24.1728147243641	ENSG00000128050
-1.48452654027711	5.85763681995442	-27.9540290979096	9.87372070173954e-15	1.20472645877601e-12	24.1692549648818	ENSG00000154839
-1.14986988466007	6.64436901250431	-27.9219330113666	1.00486464851036e-14	1.20815070509102e-12	24.1261354973261	ENSG00000076248
-1.08184560308346	7.15319421134916	-27.9575354580825	9.85480786949966e-15	1.20472645877601e-12	24.1188025207759	ENSG00000111142
-1.43814471172816	5.61962913471338	-27.7592544076208	1.09873726843552e-14	1.2970807493609e-12	24.0600449596425	ENSG00000107566
-0.917116185603275	9.90009426047912	-27.99861279472	9.63608813336609e-15	1.19208436178536e-12	24.0280774346343	ENSG00000164032
-1.93913746965211	4.94988785987882	-27.8059894796488	1.07085036891228e-14	1.27242220306047e-12	23.9948903716415	ENSG00000151892
-0.859996555830327	9.72773719098541	-27.9286954153356	1.00115188972168e-14	1.20815070509102e-12	23.9929531180997	ENSG00000132341
-1.28371382570304	6.29789347297572	-27.6258305724166	1.18268427470162e-14	1.37828205859458e-12	23.9774805413614	ENSG00000155463
-0.985391007272747	7.59032690514121	-27.6808644571405	1.14726039959878e-14	1.34562542352941e-12	23.9384096776973	ENSG00000163565
0.84440245175237	14.0333343451368	27.9124152409731	1.01011500095619e-14	1.20815070509102e-12	23.9093197615041	ENSG00000198804
-1.22776180301412	6.63404501152419	-27.4798229639813	1.28241983103788e-14	1.47559446381448e-12	23.8794805493516	ENSG00000164045
-3.88564885788913	3.88504493234319	-30.728876206451	2.31815583716039e-15	4.43621822311324e-13	23.8712060747152	ENSG00000158477
-1.05121576570647	7.2790256490584	-27.4476076666253	1.30560702721942e-14	1.49282614810372e-12	23.823482071937	ENSG00000111530
