READ1	READ2	READ3	READ4
0	0	0	0
0	0	0	0
0	4	1	2
0	0	0	0
24	32	33	36
0	0	0	0
0	0	0	0
4	2	5	7
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
288	305	535	424
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	1	4	0
51	101	10	17
0	0	0	0
4	4	3	7
8	13	2	1
0	0	0	0
1413	2152	1047	889
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
11	5	15	8
0	2	0	1
0	0	0	0
0	0	0	0
2	0	0	0
0	1	1	1
0	0	0	0
1	0	0	0
0	0	0	0
0	1	0	2
2969	4497	2605	2323
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
4	0	0	0
0	0	0	0
300	555	250	225
9	22	11	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	2	7	7
187	245	228	226
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	6	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	10	9	13
2816	4584	2000	1826
0	1	0	2
320	446	707	660
28	46	64	72
2	6	0	2
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
1	1	0	0
0	0	0	0
2	6	5	6
1	0	0	0
0	0	0	0
1	2	5	10
0	0	0	0
0	0	0	0
0	0	0	0
7	32	4	0
0	1	8	10
1	4	15	10
43	73	61	38
1	0	3	8
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	3	5	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
13	20	71	70
0	0	0	0
0	0	0	0
18	48	16	29
0	0	0	0
79	138	47	41
0	0	0	0
0	0	0	0
265	403	260	258
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	6	2	0
0	0	0	0
0	0	0	4
0	0	0	0
0	0	0	0
0	0	0	0
0	6	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1077	1539	2022	1808
0	0	0	0
0	0	0	0
0	0	0	0
4	2	2	4
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
706	961	922	866
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2760	4527	6250	5587
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
1	9	8	6
0	0	0	0
0	0	0	0
4	9	2	6
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	8	2	1
0	0	0	0
0	0	0	0
0	2	0	0
0	0	0	0
0	2	2	3
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
986	1474	1118	885
0	0	0	0
0	1	0	1
0	1	1	0
0	0	0	0
8	15	29	13
2329	4037	4330	3850
35	51	50	33
1	1	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
918	1468	1605	1521
0	0	0	0
27	37	28	20
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
9214	14196	13620	12550
0	0	0	0
0	0	0	0
2	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	2	1	2
6	12	6	5
52	69	14	15
0	0	0	0
5	11	17	4
780	1228	1267	1211
0	0	0	0
1	0	1	1
0	0	0	0
1	0	4	3
210	278	149	131
0	0	0	0
0	0	0	0
0	0	0	0
1751	2511	1700	1451
0	0	0	0
0	0	0	0
1	7	3	2
7	6	32	21
0	0	0	0
0	0	0	0
0	0	0	0
54	90	114	91
11	25	26	18
4245	6511	4351	4064
98	142	150	137
251	377	584	538
55	87	24	13
0	0	2	1
2	0	1	4
0	0	0	0
1	1	4	2
0	0	0	0
0	0	0	0
0	0	3	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
371	577	795	772
0	0	0	0
0	0	0	0
0	0	2	0
0	0	0	0
0	0	0	0
0	1	0	2
559	984	961	888
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
8	9	31	33
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	4	3	2
0	0	0	0
29	26	111	120
0	0	0	0
0	0	0	0
0	0	4	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	1	0	1
0	0	0	0
1	1	1	0
0	0	0	0
4	6	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	5	3	0
0	0	1	0
0	0	0	0
0	0	0	0
14	13	32	46
9	4	11	14
0	0	0	0
27	41	79	70
0	0	0	0
0	0	0	0
6	5	8	10
367	411	260	618
12742	18851	17499	16141
0	0	0	0
22	43	25	22
8	10	3	5
0	0	0	0
4	3	2	3
0	0	0	0
1190	1850	1404	1271
0	0	0	0
0	0	0	0
1	3	1	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
56	72	39	46
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
14	53	27	31
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
5	11	3	7
0	0	0	0
0	0	0	0
0	0	0	0
215	323	279	226
0	0	0	0
1	0	3	1
0	0	0	0
0	4	0	3
0	0	0	0
79	87	46	93
0	0	0	0
0	0	0	0
1	3	2	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
62	106	61	59
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6	11	7	9
0	0	0	1
0	0	1	2
29	44	33	19
0	0	0	0
0	0	0	0
0	0	0	0
1	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	1	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
284	415	223	198
216	317	456	374
0	0	0	2
0	0	0	0
0	0	0	0
0	0	1	0
24	36	14	35
0	1	1	0
1	1	10	8
0	0	0	0
1	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	1	4	2
0	0	0	0
0	1	0	0
1	11	2	12
451	719	497	493
110	142	154	133
0	0	0	0
24	41	46	33
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	4	2	13
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
4	3	6	2
0	0	0	0
0	0	0	1
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
155	225	103	115
0	0	0	0
26	28	17	16
0	0	0	0
170	230	396	388
444	622	869	778
0	0	0	0
0	0	0	0
0	0	0	0
5	10	22	14
0	3	6	5
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
1	1	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	3	2	2
0	0	0	0
950	1287	623	531
25	27	27	13
4	16	14	12
0	0	0	0
3109	4634	4252	3950
0	0	1	0
5	8	4	10
4	9	10	10
0	0	0	0
24	43	26	19
5	10	18	20
0	0	0	0
2	3	4	0
3	3	0	2
0	1	0	0
0	1	4	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	0
1	3	0	0
0	0	0	0
0	0	0	0
0	0	1	2
0	0	0	0
0	0	0	0
0	0	0	0
5	6	5	5
0	0	2	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
52	74	110	108
0	0	0	0
1213	1798	2548	2294
15	24	11	7
2	1	0	0
0	0	0	0
1	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	3	6
0	0	0	0
0	0	0	0
0	0	0	0
0	1	1	0
0	0	0	0
3	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	1	4	4
0	0	0	0
0	0	0	0
5	8	11	5
1	2	0	2
0	0	0	0
1	2	1	1
72	119	42	48
0	0	0	0
0	0	0	0
1	6	5	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
10	9	10	24
0	0	0	0
0	3	4	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
21	45	47	38
0	0	0	0
11	26	15	12
1	2	2	1
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	1	4	1
0	0	0	0
0	1	0	0
0	0	1	0
1	1	0	1
0	0	1	6
0	0	0	0
0	0	0	0
17	26	39	29
100	229	223	174
0	0	0	1
7	18	29	32
0	7	0	3
1	2	0	0
0	0	0	2
0	0	3	0
1	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
4	13	22	25
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
779	1202	682	683
0	0	0	0
0	0	0	0
54	57	9	53
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	2	0	3
83	140	141	130
2	0	1	0
0	0	0	0
0	0	3	2
3	2	1	4
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	0	8	1
1	1	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	3
0	0	0	0
0	0	0	0
0	0	0	0
5	10	6	4
12	14	9	17
17	31	14	15
9	25	15	26
0	0	0	0
8	12	15	14
1553	2210	3886	3569
576	1051	1861	1534
1	3	2	18
63	43	79	56
0	1	0	0
16160	22977	31324	28787
15	21	33	38
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	1
0	0	0	0
0	0	0	0
0	3	1	1
1	3	5	4
22	27	7	8
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
2	2	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1815	2999	2621	2323
0	0	0	0
0	0	0	0
1	0	0	0
10	25	29	14
1	0	0	0
0	0	0	0
2404	3600	4055	3652
0	0	0	0
0	0	0	0
0	0	0	0
0	2	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	1
0	0	0	0
0	2	1	0
0	0	0	0
0	0	0	0
163	244	242	201
0	0	0	0
0	1	0	0
0	0	0	0
608	1001	1251	1217
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
10	12	12	5
0	0	0	0
0	0	1	0
0	0	0	0
0	3	0	0
0	0	0	0
0	0	0	0
1627	2487	3903	3461
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
2	3	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	1	4	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
22	37	22	22
1	2	0	0
291	470	356	300
0	2	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	1
0	0	1	0
0	0	0	0
4	3	2	2
0	0	0	0
0	0	0	0
0	0	0	0
81	115	66	59
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	3	0	0
2	2	2	0
0	0	0	0
321	469	668	620
19	18	5	2
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	6	12	16
623	930	654	588
0	0	0	1
1	2	1	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
85	143	23	38
0	1	1	0
52	68	94	75
0	1	3	0
0	2	0	1
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
17	32	34	40
0	0	0	0
244	364	321	317
5	11	3	8
0	0	1	0
0	1	0	0
0	0	0	0
0	0	0	2
0	2	1	0
0	0	0	0
22	25	41	25
0	0	0	0
0	0	0	0
141	199	177	184
0	0	0	0
1	2	0	3
0	0	0	0
91	158	128	98
0	0	0	0
1	1	0	0
9408	13691	8612	8134
2080	3212	3044	2762
0	0	0	0
396	580	1395	1230
1285	1845	1461	1285
0	2	4	1
0	0	0	0
9	24	12	4
0	2	0	0
0	0	0	0
0	0	0	0
1	1	7	3
8	6	5	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
11	13	29	21
0	0	0	0
0	0	1	0
0	0	0	0
10	14	19	15
0	0	0	0
0	0	0	0
44	45	172	181
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
13893	20765	17000	15652
0	0	0	0
0	0	0	0
0	0	0	0
110	174	127	110
3	6	4	2
0	0	0	0
0	0	0	0
31	52	28	24
0	0	0	0
0	0	0	0
1113	1550	1821	1570
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	3	2
0	0	0	0
1	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
725	1048	489	382
0	0	0	0
733	1152	1284	1161
0	1	1	0
29	54	32	31
0	0	0	1
255	376	424	434
0	0	0	0
5	9	14	13
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1153	1720	1241	1107
100	155	97	93
67	97	205	190
262	372	400	369
0	0	0	0
2	0	3	5
1	6	5	3
909	1398	1438	1257
0	0	0	0
581	915	419	383
0	0	0	0
4	10	15	21
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	3	0	2
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
2	3	5	11
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
148	203	204	157
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	3	1	0
5	4	6	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
7	4	7	4
2	11	11	13
0	0	0	0
3	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	3	2
1205	1893	1575	1501
9	14	14	18
1349	1897	1846	1692
0	0	0	0
0	0	0	0
3	5	1	2
0	0	0	0
2	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
11	22	24	26
0	0	0	0
0	0	0	0
0	0	1	0
1	2	1	4
10	32	29	29
0	0	0	0
0	0	0	0
1750	2632	1618	1493
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	1	1	3
0	0	0	0
0	0	0	2
0	0	0	0
1	0	0	3
6	4	3	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
10	12	7	8
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
226	393	226	197
3	4	5	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5	9	7	14
0	0	0	0
0	0	0	0
0	3	1	2
72	152	145	157
609	879	726	671
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	2
0	0	1	2
0	0	0	0
3	7	7	9
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	1	1
0	1	2	1
6	18	6	15
0	0	0	0
0	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
441	733	358	355
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
151	267	502	450
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	2
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
23	35	28	25
21	26	15	17
118	143	112	94
0	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1637	2506	1687	1656
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
85	82	53	37
1	1	0	0
2	8	7	7
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
18	11	7	19
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	7	2
0	0	0	0
1	5	3	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
3	8	6	5
4	3	5	18
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
41	50	123	114
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	1
0	0	0	0
10	17	22	14
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	7	1	5
0	0	0	0
0	1	0	0
0	1	1	0
0	0	0	0
9	16	5	15
1	3	1	1
0	0	0	0
0	0	0	0
0	0	0	0
1125	1804	1295	1128
0	0	0	0
0	0	0	0
1	1	0	0
12	28	55	41
0	1	0	0
1	4	1	1
15	20	1	3
1	0	0	1
0	0	0	0
117	129	219	191
22	42	16	31
2	9	10	5
91	138	116	130
2	1	1	1
0	0	0	0
0	0	0	0
0	0	0	0
30	71	40	35
0	0	0	0
0	0	0	0
5	7	20	9
0	0	0	0
61	110	58	72
0	0	0	0
18	20	10	18
83	136	125	120
4	2	2	2
0	0	0	0
62	100	27	34
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
137	162	140	204
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
2	1	1	4
200	317	336	341
0	0	0	0
77	110	66	121
1	2	1	1
0	0	0	0
485	805	344	405
1	4	3	2
0	4	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	1	1
1	2	5	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	3	1	1
0	1	0	0
0	0	0	0
509	819	422	441
0	0	0	0
5	7	5	3
0	0	0	0
36	50	14	13
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
41	66	76	78
1	0	0	0
0	0	1	0
0	0	0	0
0	0	0	1
7	7	11	13
3	3	3	2
0	0	0	0
6	2	2	1
0	0	0	0
51	86	38	60
0	0	1	0
0	0	0	0
3	8	15	15
0	2	2	4
4	14	25	15
10	14	21	19
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	1
0	0	0	0
0	0	0	0
12	24	11	11
0	0	0	2
85	116	64	103
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	0
0	1	1	3
15	27	20	37
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
15	32	17	21
0	0	0	0
0	0	2	3
10	9	9	6
5	2	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
37	42	40	55
20	40	7	9
0	1	0	0
0	0	0	0
1	1	1	1
0	0	0	0
0	0	0	1
0	0	0	0
346	554	415	361
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
91	119	116	102
0	0	0	0
1	0	0	0
0	0	0	0
0	0	2	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
20	34	18	19
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	2	0	1
0	4	0	5
15	23	7	14
0	0	0	0
26	33	17	24
0	0	0	0
0	0	0	0
0	0	0	0
1	0	3	0
0	0	0	0
9	10	21	14
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
2	6	16	8
0	1	0	1
0	0	0	0
1	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
8	13	12	13
0	2	0	0
0	0	0	0
2	7	6	3
0	0	2	1
0	0	0	0
60	99	47	57
0	0	0	0
0	0	0	0
64	70	130	117
0	0	0	0
0	0	0	0
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
33	40	21	32
0	0	0	0
1	1	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
2	1	4	0
0	0	0	0
20	39	10	20
0	0	0	0
0	0	5	4
34	63	73	58
0	0	0	0
187	240	296	234
2	5	33	26
0	0	0	0
0	0	0	0
1	0	0	4
0	0	0	0
4	6	4	4
10	7	3	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4	2	1	6
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5	8	11	4
0	0	1	0
0	0	0	0
34	53	50	41
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
54	65	133	134
2	1	1	4
656	947	573	555
0	0	0	0
0	0	0	0
2	2	3	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	3	0
0	0	0	1
0	1	0	0
0	0	0	0
20	32	58	60
0	0	0	0
0	0	0	0
1	1	2	3
0	0	0	0
1	0	9	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7	19	11	15
0	0	0	0
0	0	0	0
0	0	0	0
5	6	6	16
0	0	0	0
55	84	142	115
2	6	4	5
23	22	25	28
0	0	0	0
18	32	44	34
0	0	0	0
0	1	0	0
0	0	1	0
0	0	0	0
2	1	3	8
20	31	12	11
0	0	0	0
0	0	0	0
2	7	4	4
0	0	0	0
0	0	0	0
0	0	0	0
3	3	0	4
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	2
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	1
0	0	0	1
0	2	0	0
0	0	0	0
0	0	0	0
1	1	2	1
1	1	6	3
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	6	1	1
1	2	0	3
1	0	0	2
0	0	0	0
10	6	12	10
0	0	0	0
1	5	4	2
13	20	26	28
0	0	0	0
0	0	3	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	1	0	2
3	0	0	1
39	49	49	74
0	0	0	0
36	51	27	24
14	9	37	34
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	4
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	2
0	1	1	1
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
3	3	0	2
3	7	4	1
0	0	0	0
0	0	0	0
7	10	13	16
0	0	0	1
81	110	194	216
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	1
0	0	1	0
3	8	2	4
81	118	86	85
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	5	0	4
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	1
0	0	0	0
427	665	317	405
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	5	1
0	0	1	1
0	0	0	0
0	0	0	0
21	29	7	10
0	0	0	0
2	2	0	0
3	2	4	4
0	0	0	0
5	17	22	19
0	0	0	0
0	2	0	2
0	0	0	0
3	4	72	82
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	3	0
0	0	0	0
2	1	2	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
77	103	76	97
0	0	0	0
0	0	0	0
0	2	1	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
4	5	2	2
72	103	75	75
0	0	0	0
7	6	14	8
